timestamp,symbol,buyer,seller,price,quantity,currency
596600,INTARIAN_PEPPER_ROOT,,SUBMISSION,13606.0,7,XIRECS
596800,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,4,XIRECS
597200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13593.0,7,XIRECS
600000,INTARIAN_PEPPER_ROOT,,,13604.0,7,XIRECS
603000,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,9,XIRECS
603000,INTARIAN_PEPPER_ROOT,,,13607.0,6,XIRECS
603400,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,4,XIRECS
604200,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,5,XIRECS
604600,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,5,XIRECS
604900,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,5,XIRECS
605800,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,9,XIRECS
606900,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,5,XIRECS
607100,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,5,XIRECS
607200,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,5,XIRECS
607800,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,4,XIRECS
608000,INTARIAN_PEPPER_ROOT,,,13601.0,7,XIRECS
608200,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,5,XIRECS
608600,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
609000,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,5,XIRECS
609300,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,4,XIRECS
609900,INTARIAN_PEPPER_ROOT,,,13605.0,6,XIRECS
610900,INTARIAN_PEPPER_ROOT,,,13600.0,5,XIRECS
612200,INTARIAN_PEPPER_ROOT,,,13605.0,3,XIRECS
613300,INTARIAN_PEPPER_ROOT,,,13606.0,5,XIRECS
613500,INTARIAN_PEPPER_ROOT,,,13606.0,3,XIRECS
614000,INTARIAN_PEPPER_ROOT,,,13607.0,4,XIRECS
616300,INTARIAN_PEPPER_ROOT,,,13612.0,5,XIRECS
616400,ASH_COATED_OSMIUM,,,10009.0,8,XIRECS
616400,INTARIAN_PEPPER_ROOT,,,13606.0,3,XIRECS
616800,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,7,XIRECS
617800,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,5,XIRECS
618500,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,2,XIRECS
618600,INTARIAN_PEPPER_ROOT,,,13611.0,6,XIRECS
619900,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,7,XIRECS
620600,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,4,XIRECS
621700,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,10,XIRECS
622300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13629.0,4,XIRECS
624800,INTARIAN_PEPPER_ROOT,,SUBMISSION,13631.0,5,XIRECS
626100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13616.0,5,XIRECS
627100,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,1,XIRECS
627200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13634.0,4,XIRECS
627600,ASH_COATED_OSMIUM,,,9992.0,5,XIRECS
628300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13624.0,7,XIRECS
629500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13623.0,1,XIRECS
629500,INTARIAN_PEPPER_ROOT,,,13623.0,4,XIRECS
629900,ASH_COATED_OSMIUM,,,9995.0,2,XIRECS
630500,INTARIAN_PEPPER_ROOT,,,13620.0,4,XIRECS
631400,INTARIAN_PEPPER_ROOT,,,13624.0,5,XIRECS
633400,INTARIAN_PEPPER_ROOT,,,13623.0,3,XIRECS
633800,ASH_COATED_OSMIUM,,,9988.0,3,XIRECS
634100,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,8,XIRECS
634300,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,5,XIRECS
634800,INTARIAN_PEPPER_ROOT,,,13630.0,6,XIRECS
635900,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,3,XIRECS
639400,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,3,XIRECS
644300,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,3,XIRECS
645400,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,2,XIRECS
645700,ASH_COATED_OSMIUM,SUBMISSION,,9984.0,2,XIRECS
645700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13653.0,5,XIRECS
648800,INTARIAN_PEPPER_ROOT,SUBMISSION,,13642.0,5,XIRECS
649200,INTARIAN_PEPPER_ROOT,,,13642.0,4,XIRECS
651000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13657.0,6,XIRECS
651300,ASH_COATED_OSMIUM,,,9988.0,6,XIRECS
651500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13658.0,7,XIRECS
652100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13648.0,6,XIRECS
652600,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,8,XIRECS
653400,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,4,XIRECS
654300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13650.0,7,XIRECS
654400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13661.0,7,XIRECS
654800,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,3,XIRECS
655100,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,1,XIRECS
656900,ASH_COATED_OSMIUM,,,9996.0,4,XIRECS
657800,INTARIAN_PEPPER_ROOT,,,13661.0,5,XIRECS
658300,ASH_COATED_OSMIUM,,,9991.0,2,XIRECS
660500,ASH_COATED_OSMIUM,,,9992.0,5,XIRECS
661100,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,5,XIRECS
661600,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,5,XIRECS
663700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13657.0,5,XIRECS
665900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13660.0,2,XIRECS
666100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13672.0,4,XIRECS
666200,ASH_COATED_OSMIUM,,,9990.0,7,XIRECS
666500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13662.0,4,XIRECS
666500,ASH_COATED_OSMIUM,,,9991.0,3,XIRECS
666500,INTARIAN_PEPPER_ROOT,,,13662.0,3,XIRECS
667100,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,6,XIRECS
668000,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,4,XIRECS
668500,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,2,XIRECS
669200,INTARIAN_PEPPER_ROOT,,,13662.0,3,XIRECS
669300,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,6,XIRECS
669900,INTARIAN_PEPPER_ROOT,,,13665.0,7,XIRECS
670100,INTARIAN_PEPPER_ROOT,,,13663.0,6,XIRECS
670400,INTARIAN_PEPPER_ROOT,,,13660.0,5,XIRECS
671800,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,6,XIRECS
673000,ASH_COATED_OSMIUM,,,10001.0,5,XIRECS
674100,ASH_COATED_OSMIUM,,,10002.0,5,XIRECS
674200,ASH_COATED_OSMIUM,,SUBMISSION,10021.0,10,XIRECS
674900,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,4,XIRECS
675000,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
675900,ASH_COATED_OSMIUM,SUBMISSION,,9985.0,3,XIRECS
676900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13683.0,7,XIRECS
678400,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,4,XIRECS
678900,ASH_COATED_OSMIUM,,,9999.0,9,XIRECS
679300,ASH_COATED_OSMIUM,,,9999.0,6,XIRECS
680100,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,2,XIRECS
681100,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,2,XIRECS
681900,ASH_COATED_OSMIUM,,,9985.0,6,XIRECS
685600,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
685800,ASH_COATED_OSMIUM,SUBMISSION,,9988.0,2,XIRECS
687000,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
687700,ASH_COATED_OSMIUM,,,9988.0,4,XIRECS
687800,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,6,XIRECS
689100,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
690200,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,9,XIRECS
693000,ASH_COATED_OSMIUM,,SUBMISSION,10009.0,5,XIRECS
693000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13688.0,7,XIRECS
693600,INTARIAN_PEPPER_ROOT,,,13686.0,7,XIRECS
693900,ASH_COATED_OSMIUM,SUBMISSION,,9981.0,5,XIRECS
694800,ASH_COATED_OSMIUM,,,9992.0,2,XIRECS
700100,INTARIAN_PEPPER_ROOT,,,13693.0,4,XIRECS
700400,ASH_COATED_OSMIUM,,,9994.0,6,XIRECS
701300,ASH_COATED_OSMIUM,,,9995.0,6,XIRECS
701900,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,3,XIRECS
702300,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,6,XIRECS
702700,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,6,XIRECS
702700,INTARIAN_PEPPER_ROOT,,,13706.0,6,XIRECS
702700,INTARIAN_PEPPER_ROOT,,,13706.0,2,XIRECS
703000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13709.0,6,XIRECS
703200,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,9,XIRECS
706200,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,5,XIRECS
706500,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,3,XIRECS
706700,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,7,XIRECS
706800,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,7,XIRECS
707500,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
707600,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,10,XIRECS
709300,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,2,XIRECS
709500,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,4,XIRECS
710700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13717.0,5,XIRECS
710800,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
710800,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,6,XIRECS
714800,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,6,XIRECS
715300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13709.0,4,XIRECS
716100,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,7,XIRECS
718500,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,4,XIRECS
718900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13709.0,3,XIRECS
720500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13716.0,4,XIRECS
720500,INTARIAN_PEPPER_ROOT,,,13716.0,2,XIRECS
720800,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
721200,INTARIAN_PEPPER_ROOT,,,13717.0,4,XIRECS
723000,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,3,XIRECS
724600,ASH_COATED_OSMIUM,,,10001.0,3,XIRECS
725400,INTARIAN_PEPPER_ROOT,,,13729.0,5,XIRECS
726100,ASH_COATED_OSMIUM,,SUBMISSION,10011.0,4,XIRECS
726600,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,3,XIRECS
728700,INTARIAN_PEPPER_ROOT,,,13721.0,4,XIRECS
730500,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,3,XIRECS
732100,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,9,XIRECS
732100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13738.0,4,XIRECS
732900,INTARIAN_PEPPER_ROOT,,SUBMISSION,13739.0,3,XIRECS
734900,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,4,XIRECS
737500,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,4,XIRECS
737600,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,5,XIRECS
738500,ASH_COATED_OSMIUM,SUBMISSION,,9996.0,6,XIRECS
738500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13732.0,4,XIRECS
738600,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,5,XIRECS
738700,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
738900,ASH_COATED_OSMIUM,,SUBMISSION,10012.0,6,XIRECS
739100,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,3,XIRECS
740200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13734.0,3,XIRECS
741400,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,5,XIRECS
742000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13748.0,6,XIRECS
742300,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,10,XIRECS
742300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13749.0,6,XIRECS
748300,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,4,XIRECS
748300,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,7,XIRECS
748500,INTARIAN_PEPPER_ROOT,,,13756.0,6,XIRECS
749300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13743.0,3,XIRECS
750200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13740.0,4,XIRECS
750500,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,5,XIRECS
755100,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,6,XIRECS
755800,INTARIAN_PEPPER_ROOT,SUBMISSION,,13751.0,4,XIRECS
756200,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,6,XIRECS
757500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13764.0,5,XIRECS
759000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13765.0,7,XIRECS
759900,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,10,XIRECS
760200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13765.0,5,XIRECS
761100,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,7,XIRECS
762400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13758.0,3,XIRECS
762700,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,4,XIRECS
763600,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,7,XIRECS
764800,ASH_COATED_OSMIUM,,SUBMISSION,10006.0,10,XIRECS
765100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13760.0,4,XIRECS
765200,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
765200,ASH_COATED_OSMIUM,SUBMISSION,,9989.0,6,XIRECS
766400,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,10,XIRECS
766600,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,2,XIRECS
766700,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,5,XIRECS
767300,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,7,XIRECS
767900,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,2,XIRECS
768700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13764.0,1,XIRECS
769500,ASH_COATED_OSMIUM,SUBMISSION,,9986.0,1,XIRECS
770200,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,8,XIRECS
770300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13777.0,5,XIRECS
770700,ASH_COATED_OSMIUM,,,9988.0,3,XIRECS
771600,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,5,XIRECS
771600,INTARIAN_PEPPER_ROOT,,SUBMISSION,13778.0,7,XIRECS
771800,ASH_COATED_OSMIUM,,,10002.0,3,XIRECS
772500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13768.0,7,XIRECS
772800,ASH_COATED_OSMIUM,,,10000.0,6,XIRECS
773000,ASH_COATED_OSMIUM,SUBMISSION,,9986.0,3,XIRECS
773500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13767.0,4,XIRECS
773500,ASH_COATED_OSMIUM,,,10000.0,5,XIRECS
776400,ASH_COATED_OSMIUM,,,9999.0,5,XIRECS
777000,INTARIAN_PEPPER_ROOT,,,13781.0,6,XIRECS
778300,ASH_COATED_OSMIUM,,,9981.0,3,XIRECS
779000,ASH_COATED_OSMIUM,,,9984.0,7,XIRECS
780200,ASH_COATED_OSMIUM,,,10000.0,8,XIRECS
780700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13788.0,7,XIRECS
782200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13789.0,6,XIRECS
785800,INTARIAN_PEPPER_ROOT,SUBMISSION,,13776.0,5,XIRECS
787700,INTARIAN_PEPPER_ROOT,,,13791.0,6,XIRECS
790100,ASH_COATED_OSMIUM,,,10001.0,6,XIRECS
792200,INTARIAN_PEPPER_ROOT,SUBMISSION,,13788.0,6,XIRECS
792900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13787.0,3,XIRECS
793200,ASH_COATED_OSMIUM,,,9984.0,5,XIRECS
794500,ASH_COATED_OSMIUM,,,9985.0,4,XIRECS
794900,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,6,XIRECS
795100,ASH_COATED_OSMIUM,SUBMISSION,,9986.0,5,XIRECS
796600,INTARIAN_PEPPER_ROOT,,,13792.0,8,XIRECS
799100,INTARIAN_PEPPER_ROOT,,,13792.0,7,XIRECS
799600,ASH_COATED_OSMIUM,,,10000.0,7,XIRECS
800300,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,1,XIRECS
800900,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,4,XIRECS
802000,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,4,XIRECS
802800,INTARIAN_PEPPER_ROOT,,,13806.0,3,XIRECS
804300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13814.0,6,XIRECS
805500,ASH_COATED_OSMIUM,,,9989.0,8,XIRECS
806300,ASH_COATED_OSMIUM,,,9986.0,6,XIRECS
808300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13802.0,6,XIRECS
808400,ASH_COATED_OSMIUM,,,9990.0,6,XIRECS
808900,INTARIAN_PEPPER_ROOT,,,13801.0,3,XIRECS
810600,ASH_COATED_OSMIUM,,,9990.0,4,XIRECS
811100,ASH_COATED_OSMIUM,,,9991.0,6,XIRECS
812400,INTARIAN_PEPPER_ROOT,,,13808.0,8,XIRECS
812700,INTARIAN_PEPPER_ROOT,,SUBMISSION,13819.0,6,XIRECS
813200,ASH_COATED_OSMIUM,,,9992.0,8,XIRECS
813500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13820.0,5,XIRECS
814400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13808.0,3,XIRECS
814400,ASH_COATED_OSMIUM,,,9989.0,3,XIRECS
814500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13821.0,7,XIRECS
815000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13817.0,6,XIRECS
815000,INTARIAN_PEPPER_ROOT,,,13819.0,5,XIRECS
817600,ASH_COATED_OSMIUM,,,9992.0,2,XIRECS
817900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13813.0,5,XIRECS
818500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13814.0,4,XIRECS
820300,INTARIAN_PEPPER_ROOT,,,13813.0,6,XIRECS
822000,INTARIAN_PEPPER_ROOT,,,13826.0,8,XIRECS
822200,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,10,XIRECS
823000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13833.0,3,XIRECS
823100,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,5,XIRECS
823200,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
823500,INTARIAN_PEPPER_ROOT,SUBMISSION,,13817.0,3,XIRECS
824000,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,3,XIRECS
824200,INTARIAN_PEPPER_ROOT,,,13828.0,4,XIRECS
824400,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
825500,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,4,XIRECS
825500,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,9,XIRECS
825900,INTARIAN_PEPPER_ROOT,,,13818.0,3,XIRECS
827000,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,3,XIRECS
828200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13835.0,5,XIRECS
829000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13839.0,6,XIRECS
829900,ASH_COATED_OSMIUM,,SUBMISSION,10009.0,6,XIRECS
830600,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,6,XIRECS
830600,INTARIAN_PEPPER_ROOT,SUBMISSION,,13824.0,5,XIRECS
831100,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,3,XIRECS
831800,ASH_COATED_OSMIUM,,SUBMISSION,10008.0,4,XIRECS
832100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13827.0,6,XIRECS
832900,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,10,XIRECS
832900,ASH_COATED_OSMIUM,,SUBMISSION,10002.0,3,XIRECS
834300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13841.0,6,XIRECS
834500,INTARIAN_PEPPER_ROOT,,SUBMISSION,13841.0,3,XIRECS
834900,INTARIAN_PEPPER_ROOT,SUBMISSION,,13830.0,7,XIRECS
836000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13831.0,2,XIRECS
836000,INTARIAN_PEPPER_ROOT,,,13831.0,4,XIRECS
837100,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,6,XIRECS
837900,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,9,XIRECS
838200,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,6,XIRECS
838200,INTARIAN_PEPPER_ROOT,,SUBMISSION,13848.0,4,XIRECS
838700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13829.0,3,XIRECS
839100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13846.0,3,XIRECS
839200,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,5,XIRECS
839300,INTARIAN_PEPPER_ROOT,,SUBMISSION,13846.0,5,XIRECS
839500,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,8,XIRECS
839600,ASH_COATED_OSMIUM,,SUBMISSION,10010.0,4,XIRECS
840100,ASH_COATED_OSMIUM,SUBMISSION,,9992.0,2,XIRECS
840400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13836.0,3,XIRECS
841400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13848.0,4,XIRECS
842500,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,3,XIRECS
842700,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,5,XIRECS
843100,INTARIAN_PEPPER_ROOT,SUBMISSION,,13838.0,4,XIRECS
844600,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,4,XIRECS
848400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13842.0,6,XIRECS
848800,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,6,XIRECS
849300,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,4,XIRECS
850700,INTARIAN_PEPPER_ROOT,,,13843.0,7,XIRECS
852200,INTARIAN_PEPPER_ROOT,,,13856.0,4,XIRECS
853000,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,9,XIRECS
854000,ASH_COATED_OSMIUM,,SUBMISSION,10007.0,4,XIRECS
854400,ASH_COATED_OSMIUM,SUBMISSION,,9993.0,5,XIRECS
855600,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,7,XIRECS
856100,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,4,XIRECS
856100,INTARIAN_PEPPER_ROOT,,SUBMISSION,13863.0,5,XIRECS
856200,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,2,XIRECS
856400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13850.0,5,XIRECS
856600,INTARIAN_PEPPER_ROOT,,,13852.0,3,XIRECS
856700,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,10,XIRECS
857500,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,2,XIRECS
858700,INTARIAN_PEPPER_ROOT,,,13851.0,4,XIRECS
860900,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,3,XIRECS
862100,ASH_COATED_OSMIUM,SUBMISSION,,9997.0,4,XIRECS
862700,ASH_COATED_OSMIUM,,SUBMISSION,10004.0,10,XIRECS
862900,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,10,XIRECS
863000,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,5,XIRECS
863400,INTARIAN_PEPPER_ROOT,,,13856.0,5,XIRECS
864000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13870.0,7,XIRECS
864100,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,4,XIRECS
864400,ASH_COATED_OSMIUM,SUBMISSION,,10000.0,3,XIRECS
865300,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,7,XIRECS
866500,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,3,XIRECS
867000,INTARIAN_PEPPER_ROOT,,SUBMISSION,13873.0,6,XIRECS
867400,INTARIAN_PEPPER_ROOT,SUBMISSION,,13870.0,5,XIRECS
867700,ASH_COATED_OSMIUM,,,9990.0,5,XIRECS
868700,INTARIAN_PEPPER_ROOT,SUBMISSION,,13864.0,4,XIRECS
869600,INTARIAN_PEPPER_ROOT,SUBMISSION,,13865.0,4,XIRECS
870600,INTARIAN_PEPPER_ROOT,,SUBMISSION,13877.0,3,XIRECS
871300,ASH_COATED_OSMIUM,SUBMISSION,,9998.0,5,XIRECS
871300,INTARIAN_PEPPER_ROOT,SUBMISSION,,13865.0,3,XIRECS
872200,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,4,XIRECS
872600,ASH_COATED_OSMIUM,SUBMISSION,,9999.0,3,XIRECS
872600,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,8,XIRECS
873500,ASH_COATED_OSMIUM,SUBMISSION,,9994.0,4,XIRECS
873600,INTARIAN_PEPPER_ROOT,,,13869.0,7,XIRECS
874100,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,6,XIRECS
874400,INTARIAN_PEPPER_ROOT,,,13878.0,3,XIRECS
874800,ASH_COATED_OSMIUM,,SUBMISSION,10005.0,2,XIRECS
875600,ASH_COATED_OSMIUM,SUBMISSION,,9995.0,6,XIRECS
877500,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,3,XIRECS
877600,ASH_COATED_OSMIUM,,SUBMISSION,10003.0,3,XIRECS
878100,ASH_COATED_OSMIUM,SUBMISSION,,9990.0,2,XIRECS
878400,INTARIAN_PEPPER_ROOT,,SUBMISSION,13885.0,6,XIRECS
879300,ASH_COATED_OSMIUM,,,9985.0,10,XIRECS
880900,ASH_COATED_OSMIUM,SUBMISSION,,9991.0,2,XIRECS
881800,INTARIAN_PEPPER_ROOT,SUBMISSION,,13877.0,4,XIRECS
882000,INTARIAN_PEPPER_ROOT,SUBMISSION,,13872.0,2,XIRECS
882400,ASH_COATED_OSMIUM,,,9986.0,4,XIRECS
882900,ASH_COATED_OSMIUM,,,9996.0,5,XIRECS
