timestamp,product,side,size,price,mid_at_fill,edge_at_fill,mid_plus_10,mid_plus_50,mid_plus_200,realized_pnl_fifo,adverse_N4_M20,adverse_N2_M10,adverse_N6_M50,inv_before,inv_after
434600,INTARIAN_PEPPER_ROOT,BUY,9,13437.0,13432.0,-5.0,13435.5,13439.5,13456.0,0.0,1,1,1,67,76
434700,ASH_COATED_OSMIUM,BUY,5,9997.0,10000.5,3.5,10004.0,9999.0,9998.0,35.0,0,0,0,-35,-30
435300,INTARIAN_PEPPER_ROOT,BUY,4,13431.0,13429.5,-1.5,13435.0,13440.5,13463.0,0.0,0,0,0,76,80
435500,ASH_COATED_OSMIUM,SELL,9,10010.0,10003.0,7.0,10004.0,9999.0,9996.0,0.0,0,0,0,-30,-39
438500,ASH_COATED_OSMIUM,SELL,5,10007.0,10000.0,7.0,9998.5,10002.0,9998.0,0.0,0,0,0,-39,-44
440500,INTARIAN_PEPPER_ROOT,SELL,5,13450.0,13442.0,8.0,13441.5,13438.0,13459.0,642.0,0,0,0,80,75
441700,INTARIAN_PEPPER_ROOT,SELL,3,13448.0,13441.5,6.5,13442.5,13446.5,13461.5,372.0,1,0,0,75,72
444100,INTARIAN_PEPPER_ROOT,SELL,3,13450.0,13444.0,6.0,13443.5,13449.0,13464.0,375.0,0,0,1,72,69
444300,INTARIAN_PEPPER_ROOT,BUY,7,13440.0,13437.0,-3.0,13445.5,13449.5,13466.0,0.0,0,0,0,69,76
445400,INTARIAN_PEPPER_ROOT,SELL,6,13452.0,13445.5,6.5,13446.5,13450.5,13465.5,732.0,0,0,1,76,70
446800,ASH_COATED_OSMIUM,SELL,6,10004.0,10007.0,-3.0,10010.0,10002.0,9999.0,0.0,1,1,1,-44,-50
446800,ASH_COATED_OSMIUM,SELL,9,10009.0,10007.0,2.0,10010.0,10002.0,9999.0,0.0,0,0,0,-50,-59
446900,INTARIAN_PEPPER_ROOT,SELL,6,13453.0,13454.0,-1.0,13446.0,13452.0,13465.0,696.0,1,0,1,70,64
447000,ASH_COATED_OSMIUM,BUY,6,9995.0,10002.0,7.0,10001.5,10007.0,9998.0,54.0,0,0,0,-59,-53
450900,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10001.0,9997.0,10000.5,0.0,0,0,0,-53,-55
451500,INTARIAN_PEPPER_ROOT,BUY,6,13454.0,13449.0,-5.0,13451.0,13456.5,13471.5,0.0,1,1,1,64,70
453500,INTARIAN_PEPPER_ROOT,BUY,8,13449.0,13446.0,-3.0,13453.0,13458.5,13473.5,0.0,0,0,0,70,78
455200,INTARIAN_PEPPER_ROOT,BUY,2,13451.0,13449.5,-1.5,13456.0,13460.0,13475.0,0.0,0,0,0,78,80
455700,ASH_COATED_OSMIUM,SELL,5,10004.0,9997.0,7.0,9999.0,9998.0,9999.0,0.0,0,0,0,-55,-60
456000,ASH_COATED_OSMIUM,BUY,4,9991.0,9998.0,7.0,10006.0,9999.0,9998.5,60.0,0,0,0,-60,-56
456400,ASH_COATED_OSMIUM,BUY,5,10000.0,9995.0,-5.0,9998.0,10000.5,9999.5,36.0,1,1,1,-56,-51
457400,ASH_COATED_OSMIUM,BUY,3,9991.0,9998.0,7.0,9998.0,10000.0,9998.5,39.0,0,0,0,-51,-48
457500,ASH_COATED_OSMIUM,BUY,2,10000.0,9995.5,-4.5,9998.0,9999.0,9998.0,8.0,0,1,1,-48,-46
459100,ASH_COATED_OSMIUM,BUY,2,9991.0,9998.0,7.0,10007.0,9999.0,10001.5,32.0,0,0,0,-46,-44
462600,ASH_COATED_OSMIUM,BUY,6,9992.0,9999.0,7.0,10000.0,9999.0,9997.0,117.0,0,0,0,-44,-38
463300,ASH_COATED_OSMIUM,BUY,10,9992.0,9999.0,7.0,9991.0,10004.0,9995.0,186.0,0,0,0,-38,-28
463800,ASH_COATED_OSMIUM,BUY,10,9981.0,10008.0,27.0,10000.0,9992.0,9993.5,251.0,0,0,0,-28,-18
464000,ASH_COATED_OSMIUM,BUY,6,9992.0,9999.0,7.0,10000.0,9999.0,9995.0,92.0,0,0,0,-18,-12
465100,ASH_COATED_OSMIUM,SELL,3,10007.0,10002.5,4.5,10000.5,10000.0,9995.0,0.0,0,0,0,-12,-15
465400,INTARIAN_PEPPER_ROOT,SELL,7,13472.0,13465.5,6.5,13468.0,13476.0,13487.0,855.0,1,1,0,80,73
467400,INTARIAN_PEPPER_ROOT,SELL,3,13475.0,13460.0,15.0,13470.0,13472.5,13487.5,372.0,0,0,0,73,70
468000,INTARIAN_PEPPER_ROOT,BUY,3,13463.0,13462.0,-1.0,13469.0,13473.0,13488.0,0.0,0,0,0,70,73
468600,ASH_COATED_OSMIUM,SELL,2,10006.0,9999.0,7.0,10003.0,9999.0,9990.0,0.0,0,0,0,-15,-17
468800,ASH_COATED_OSMIUM,BUY,9,9996.0,9992.0,-4.0,10000.0,9999.0,9994.0,103.0,0,0,0,-17,-8
469300,INTARIAN_PEPPER_ROOT,BUY,6,13465.0,13463.5,-1.5,13470.5,13474.5,13489.5,0.0,0,1,0,73,79
469600,INTARIAN_PEPPER_ROOT,BUY,1,13465.0,13463.5,-1.5,13470.5,13474.5,13489.5,0.0,0,1,0,79,80
471600,ASH_COATED_OSMIUM,BUY,4,9994.0,10002.0,8.0,9999.0,9998.0,9993.0,43.0,0,0,0,-8,-4
472300,ASH_COATED_OSMIUM,SELL,3,10007.0,10000.0,7.0,9991.0,9997.0,9993.5,0.0,0,0,0,-4,-7
472800,ASH_COATED_OSMIUM,BUY,8,9997.0,9994.0,-3.0,9999.0,9989.0,9993.5,68.0,1,1,1,-7,1
473900,ASH_COATED_OSMIUM,BUY,9,9997.0,9994.0,-3.0,10002.0,9997.0,9995.0,0.0,1,1,1,1,10
474700,INTARIAN_PEPPER_ROOT,SELL,4,13481.0,13474.5,6.5,13475.5,13479.5,13494.5,520.0,0,0,0,80,76
475000,ASH_COATED_OSMIUM,BUY,7,9997.0,9993.0,-4.0,9998.5,9987.0,9994.0,0.0,1,1,1,10,17
475600,ASH_COATED_OSMIUM,BUY,8,9996.0,9993.0,-3.0,9998.0,9993.5,9994.0,0.0,0,0,1,17,25
477700,INTARIAN_PEPPER_ROOT,BUY,4,13471.0,13477.5,6.5,13478.5,13482.5,13497.5,0.0,0,0,0,76,80
480200,ASH_COATED_OSMIUM,BUY,6,9988.0,9995.0,7.0,9996.0,9994.0,9995.0,0.0,0,0,0,25,31
480900,ASH_COATED_OSMIUM,BUY,6,9988.0,9995.0,7.0,9995.0,9994.0,9993.5,0.0,0,0,0,31,37
481100,ASH_COATED_OSMIUM,BUY,2,9997.0,9991.0,-6.0,9997.0,9994.0,9996.0,0.0,0,1,1,37,39
481600,ASH_COATED_OSMIUM,BUY,4,9989.0,9996.0,7.0,9997.0,9995.0,9995.0,0.0,0,0,0,39,43
481800,ASH_COATED_OSMIUM,SELL,3,10003.0,9996.0,7.0,9995.0,9994.5,9994.5,18.0,0,0,0,43,40
482000,ASH_COATED_OSMIUM,BUY,7,9988.0,9996.0,8.0,9995.0,9992.5,9996.0,0.0,0,0,0,40,47
482300,ASH_COATED_OSMIUM,SELL,3,10003.0,9996.0,7.0,9995.0,9993.0,9989.0,18.0,0,0,0,47,44
482600,INTARIAN_PEPPER_ROOT,SELL,4,13489.0,13482.5,6.5,13483.5,13486.0,13502.5,567.0,1,1,0,80,76
483000,ASH_COATED_OSMIUM,BUY,5,9988.0,9995.0,7.0,9995.0,9992.5,9997.0,0.0,0,0,1,44,49
483100,ASH_COATED_OSMIUM,SELL,5,10002.0,9995.0,7.0,9996.0,9992.0,9997.0,25.0,0,0,0,49,44
483200,INTARIAN_PEPPER_ROOT,BUY,4,13477.0,13483.0,6.0,13484.0,13490.0,13503.0,0.0,0,0,0,76,80
484300,ASH_COATED_OSMIUM,BUY,3,9996.0,9991.0,-5.0,9994.0,9994.0,9997.0,0.0,0,1,1,44,47
487400,ASH_COATED_OSMIUM,BUY,5,9995.0,9990.0,-5.0,10001.0,9995.0,10000.0,0.0,1,1,1,47,52
488100,ASH_COATED_OSMIUM,BUY,5,9984.0,9992.0,8.0,9995.0,9995.0,9999.0,0.0,0,0,0,52,57
488600,ASH_COATED_OSMIUM,BUY,5,9996.0,9990.0,-6.0,9994.0,9996.0,10000.0,0.0,1,1,1,57,62
488800,ASH_COATED_OSMIUM,BUY,7,9987.0,9994.0,7.0,9994.0,9996.0,9999.0,0.0,0,0,0,62,69
489200,ASH_COATED_OSMIUM,BUY,5,9992.0,9989.5,-2.5,9995.0,9995.5,9999.0,0.0,0,0,1,69,74
490000,ASH_COATED_OSMIUM,BUY,5,9997.0,9992.0,-5.0,9994.0,9994.0,9999.0,0.0,1,1,1,74,79
490100,ASH_COATED_OSMIUM,BUY,1,9997.0,9992.0,-5.0,9994.0,9994.0,9998.0,0.0,1,1,1,79,80
494600,ASH_COATED_OSMIUM,SELL,3,10004.0,9996.0,8.0,9994.0,9995.0,10002.0,21.0,0,0,0,80,77
495700,ASH_COATED_OSMIUM,BUY,3,9988.0,9995.0,7.0,9995.0,9995.0,10003.0,0.0,0,0,0,77,80
499500,ASH_COATED_OSMIUM,SELL,3,10002.0,9995.0,7.0,9994.5,9999.0,10002.0,15.0,0,0,0,80,77
502900,ASH_COATED_OSMIUM,BUY,3,9990.0,9997.0,7.0,9996.0,10000.0,10003.0,0.0,0,1,0,77,80
506100,ASH_COATED_OSMIUM,SELL,2,10021.0,9988.0,33.0,10001.5,10002.0,10002.5,50.0,0,0,0,80,78
508500,ASH_COATED_OSMIUM,BUY,2,9992.0,9999.0,7.0,9999.0,10002.0,10004.0,0.0,0,0,0,78,80
510200,ASH_COATED_OSMIUM,SELL,5,10021.0,9991.0,30.0,10000.0,10003.0,10001.5,125.0,0,0,0,80,75
510200,INTARIAN_PEPPER_ROOT,SELL,4,13517.0,13503.0,14.0,13511.0,13515.0,13530.0,680.0,0,0,1,80,76
512300,ASH_COATED_OSMIUM,SELL,2,10007.0,10000.0,7.0,10002.0,10003.0,9999.5,30.0,0,0,0,75,73
512700,INTARIAN_PEPPER_ROOT,SELL,3,13522.0,13514.0,8.0,13513.5,13517.5,13532.5,512.0,0,0,0,76,73
513700,ASH_COATED_OSMIUM,BUY,5,9995.0,10002.0,7.0,10002.5,10002.0,9998.0,0.0,0,0,0,73,78
514300,ASH_COATED_OSMIUM,SELL,7,10003.0,10006.5,-3.5,10003.0,10002.0,10000.5,105.0,1,1,1,78,71
514700,ASH_COATED_OSMIUM,BUY,5,9993.0,10002.5,9.5,10003.0,10002.0,9994.5,0.0,0,0,0,71,76
516800,INTARIAN_PEPPER_ROOT,BUY,5,13512.0,13509.0,-3.0,13519.5,13522.0,13537.0,0.0,0,0,0,73,78
517600,ASH_COATED_OSMIUM,SELL,5,10005.0,10008.0,-3.0,10003.0,10003.0,9994.0,76.0,1,0,1,76,71
517700,INTARIAN_PEPPER_ROOT,BUY,2,13511.0,13517.5,6.5,13518.5,13522.5,13537.5,0.0,0,0,0,78,80
518700,INTARIAN_PEPPER_ROOT,SELL,6,13525.0,13518.5,6.5,13521.0,13525.0,13538.5,962.0,0,0,0,80,74
520200,ASH_COATED_OSMIUM,BUY,6,9999.0,9996.5,-2.5,10002.0,10002.0,9995.0,0.0,1,1,0,71,77
520500,INTARIAN_PEPPER_ROOT,BUY,4,13516.0,13514.5,-1.5,13521.5,13518.0,13540.5,0.0,0,0,0,74,78
520500,INTARIAN_PEPPER_ROOT,BUY,2,13514.0,13514.5,0.5,13521.5,13518.0,13540.5,0.0,0,0,0,78,80
522100,ASH_COATED_OSMIUM,SELL,4,10002.0,10007.0,-5.0,10002.0,10003.0,9996.0,44.0,1,1,1,77,73
522100,ASH_COATED_OSMIUM,SELL,5,10011.0,10007.0,4.0,10002.0,10003.0,9996.0,114.0,0,0,0,73,68
522900,INTARIAN_PEPPER_ROOT,SELL,6,13529.0,13523.0,6.0,13524.0,13521.0,13541.0,864.0,0,0,0,80,74
523100,INTARIAN_PEPPER_ROOT,SELL,7,13529.0,13521.0,8.0,13524.0,13526.0,13536.0,900.0,0,0,0,74,67
523300,ASH_COATED_OSMIUM,SELL,4,10004.0,10008.5,-4.5,10003.5,10004.0,9997.0,64.0,0,0,0,68,64
523500,ASH_COATED_OSMIUM,SELL,5,10010.0,10003.0,7.0,10002.0,10004.0,9997.0,102.0,0,0,0,64,59
523700,ASH_COATED_OSMIUM,BUY,8,10000.0,10000.0,0.0,10000.5,10004.0,9997.0,0.0,1,1,1,59,67
524400,ASH_COATED_OSMIUM,SELL,3,10009.0,10002.0,7.0,10003.0,10001.0,9994.5,40.0,0,0,0,67,64
525700,ASH_COATED_OSMIUM,BUY,6,9997.0,10004.0,7.0,10003.0,10001.0,9997.0,0.0,0,0,0,64,70
526800,ASH_COATED_OSMIUM,BUY,10,10000.0,9997.5,-2.5,10003.0,9999.0,9998.0,0.0,1,0,1,70,80
529400,INTARIAN_PEPPER_ROOT,BUY,4,13534.0,13535.0,1.0,13530.5,13534.5,13548.0,0.0,1,1,1,67,71
529500,ASH_COATED_OSMIUM,SELL,9,10002.0,10005.5,-3.5,10000.0,9996.0,9994.0,118.0,0,0,0,80,71
530000,INTARIAN_PEPPER_ROOT,BUY,6,13525.0,13524.0,-1.0,13531.0,13535.0,13550.0,0.0,0,0,0,71,77
530400,ASH_COATED_OSMIUM,SELL,5,10007.0,10000.0,7.0,9999.0,9995.0,9997.0,55.0,0,0,0,71,66
530500,ASH_COATED_OSMIUM,BUY,2,9993.0,10000.0,7.0,9999.0,9994.0,9997.0,0.0,0,1,0,66,68
531700,INTARIAN_PEPPER_ROOT,SELL,4,13538.0,13530.0,8.0,13532.5,13536.5,13550.0,404.0,0,0,0,77,73
531800,ASH_COATED_OSMIUM,SELL,4,10006.0,9999.0,7.0,9998.0,9994.0,9998.0,76.0,0,0,0,68,64
531900,ASH_COATED_OSMIUM,BUY,4,10000.0,9995.0,-5.0,9997.5,9994.0,9995.0,0.0,0,1,1,64,68
534000,ASH_COATED_OSMIUM,BUY,10,9995.0,9992.0,-3.0,9988.0,9996.0,9996.0,0.0,1,1,1,68,78
534100,INTARIAN_PEPPER_ROOT,BUY,3,13530.0,13528.5,-1.5,13535.0,13541.0,13554.0,0.0,0,0,0,73,76
534500,INTARIAN_PEPPER_ROOT,SELL,4,13541.0,13533.0,8.0,13537.0,13541.0,13554.5,416.0,0,0,0,76,72
534800,ASH_COATED_OSMIUM,BUY,2,9997.0,9992.0,-5.0,9998.5,9995.0,9997.5,0.0,1,1,1,78,80
537900,INTARIAN_PEPPER_ROOT,BUY,6,13533.0,13532.0,-1.0,13539.0,13541.0,13558.0,0.0,0,0,0,72,78
540700,INTARIAN_PEPPER_ROOT,BUY,2,13536.0,13534.5,-1.5,13541.5,13545.5,13553.0,0.0,0,0,0,78,80
541700,INTARIAN_PEPPER_ROOT,SELL,5,13548.0,13541.5,6.5,13542.5,13546.5,13561.5,579.0,0,0,1,80,75
542000,ASH_COATED_OSMIUM,SELL,10,10003.0,9995.0,8.0,9997.0,9999.5,10000.0,115.0,1,0,0,80,70
543600,ASH_COATED_OSMIUM,BUY,5,9994.0,9991.5,-2.5,9996.5,9997.0,9998.5,0.0,1,1,0,70,75
543600,ASH_COATED_OSMIUM,BUY,5,9990.0,9991.5,1.5,9996.5,9997.0,9998.5,0.0,0,0,0,75,80
544300,INTARIAN_PEPPER_ROOT,BUY,4,13540.0,13538.5,-1.5,13547.5,13549.5,13564.5,0.0,0,0,0,75,79
544300,INTARIAN_PEPPER_ROOT,BUY,1,13538.0,13538.5,0.5,13547.5,13549.5,13564.5,0.0,0,0,0,79,80
546100,ASH_COATED_OSMIUM,SELL,3,10007.0,9998.5,8.5,9998.0,9992.0,10003.0,30.0,0,0,0,80,77
547900,ASH_COATED_OSMIUM,BUY,2,9988.0,9996.0,8.0,9999.0,9997.5,10006.0,0.0,0,0,0,77,79
547900,ASH_COATED_OSMIUM,BUY,1,9988.0,9996.0,8.0,9999.0,9997.5,10006.0,0.0,0,0,0,79,80
554300,INTARIAN_PEPPER_ROOT,SELL,5,13561.0,13553.0,8.0,13554.0,13559.5,13573.0,605.0,0,0,0,80,75
555500,INTARIAN_PEPPER_ROOT,SELL,3,13562.0,13563.0,-1.0,13556.5,13560.5,13575.5,352.0,0,0,0,75,72
556400,ASH_COATED_OSMIUM,SELL,3,10003.0,9996.0,7.0,9988.0,10001.0,10001.0,36.0,0,0,0,80,77
556900,ASH_COATED_OSMIUM,SELL,2,10003.0,9996.0,7.0,9997.0,10000.0,10001.0,28.0,0,1,0,77,75
557200,INTARIAN_PEPPER_ROOT,BUY,4,13553.0,13551.5,-1.5,13558.0,13562.0,13575.5,0.0,0,0,0,72,76
558600,ASH_COATED_OSMIUM,SELL,3,10006.0,9998.0,8.0,9997.0,9998.5,10000.5,46.0,0,0,0,75,72
559000,ASH_COATED_OSMIUM,BUY,2,9998.0,9993.5,-4.5,9998.0,10001.5,9995.0,0.0,1,1,1,72,74
562000,ASH_COATED_OSMIUM,SELL,9,10007.0,10000.0,7.0,10001.5,10003.0,10000.0,117.0,0,0,0,74,65
562100,INTARIAN_PEPPER_ROOT,BUY,3,13556.0,13562.0,6.0,13563.0,13567.0,13582.0,0.0,0,0,0,76,79
562600,ASH_COATED_OSMIUM,BUY,5,10000.0,10005.0,5.0,9998.5,9999.0,9991.0,0.0,1,1,1,65,70
562600,ASH_COATED_OSMIUM,SELL,5,10002.0,10005.0,-3.0,9998.5,9999.0,9991.0,27.0,1,0,1,70,65
562700,ASH_COATED_OSMIUM,BUY,7,9998.0,9995.0,-3.0,9999.0,9998.0,9999.0,0.0,1,0,1,65,72
563500,INTARIAN_PEPPER_ROOT,BUY,1,13559.0,13557.5,-1.5,13572.0,13568.5,13582.0,0.0,0,0,0,79,80
563900,ASH_COATED_OSMIUM,BUY,8,9996.0,9992.0,-4.0,10000.0,9997.0,9999.0,0.0,1,1,1,72,80
572800,ASH_COATED_OSMIUM,SELL,9,10007.0,10000.0,7.0,9999.0,10002.0,9999.0,66.0,0,0,0,80,71
572900,ASH_COATED_OSMIUM,SELL,7,10006.0,9998.0,8.0,9999.0,10002.0,10000.0,57.0,0,0,0,71,64
573700,ASH_COATED_OSMIUM,BUY,4,9993.0,10001.0,8.0,10001.0,10000.0,10000.5,0.0,0,0,0,64,68
574500,ASH_COATED_OSMIUM,SELL,2,10002.0,9996.0,6.0,9999.0,9998.5,9999.0,7.0,1,0,1,68,66
578400,ASH_COATED_OSMIUM,SELL,7,10011.0,10003.0,8.0,10000.0,9997.5,10002.0,77.0,0,0,0,66,59
579000,ASH_COATED_OSMIUM,BUY,5,9998.0,9995.0,-3.0,10008.0,9998.5,10002.0,0.0,1,0,1,59,64
581000,ASH_COATED_OSMIUM,SELL,5,10002.0,10005.5,-3.5,10000.0,10007.0,10010.0,24.0,1,1,1,64,59
581200,ASH_COATED_OSMIUM,BUY,8,9998.0,9995.0,-3.0,10001.0,10007.0,10004.0,0.0,1,0,1,59,67
582300,ASH_COATED_OSMIUM,BUY,5,9993.0,10001.5,8.5,9999.0,10000.0,10010.0,0.0,0,1,0,67,72
583400,ASH_COATED_OSMIUM,BUY,6,9989.0,9997.5,8.5,10000.0,9999.0,9996.0,0.0,0,0,0,72,78
586400,ASH_COATED_OSMIUM,BUY,2,9993.0,10000.0,7.0,9998.5,10000.0,10003.0,0.0,0,0,0,78,80
586600,ASH_COATED_OSMIUM,SELL,5,10006.0,9999.0,7.0,10000.0,9999.0,10003.0,40.0,0,0,0,80,75
588900,ASH_COATED_OSMIUM,BUY,5,9997.0,9993.0,-4.0,10001.5,9996.5,10001.0,0.0,0,0,0,75,80
592900,INTARIAN_PEPPER_ROOT,SELL,4,13599.0,13591.0,8.0,13594.0,13598.0,13607.0,580.0,0,0,0,80,76
594400,ASH_COATED_OSMIUM,SELL,6,10006.0,9998.0,8.0,10000.0,10001.0,9999.0,66.0,0,0,0,80,74
594900,INTARIAN_PEPPER_ROOT,BUY,4,13590.0,13589.0,-1.0,13594.0,13600.0,13615.0,0.0,0,0,0,76,80
595100,ASH_COATED_OSMIUM,BUY,2,9990.0,9998.5,8.5,10002.0,10001.0,10000.0,0.0,0,0,0,74,76
596600,INTARIAN_PEPPER_ROOT,SELL,7,13606.0,13598.0,8.0,13596.0,13600.0,13618.0,1094.0,0,0,1,80,73
596800,ASH_COATED_OSMIUM,BUY,4,9993.0,10000.0,7.0,10009.0,10002.0,10000.0,0.0,0,0,0,76,80
597200,INTARIAN_PEPPER_ROOT,BUY,7,13593.0,13591.5,-1.5,13598.0,13602.5,13617.5,0.0,0,0,0,73,80
603000,ASH_COATED_OSMIUM,SELL,9,10010.0,10003.0,7.0,9993.0,10002.0,10002.0,136.0,0,0,0,80,71
603400,ASH_COATED_OSMIUM,BUY,4,10000.0,9996.0,-4.0,10001.5,10003.0,10002.0,0.0,1,1,1,71,75
604200,ASH_COATED_OSMIUM,BUY,5,9998.0,9995.5,-2.5,10002.0,9997.5,10001.0,0.0,1,1,0,75,80
604600,ASH_COATED_OSMIUM,SELL,5,10021.0,9993.0,28.0,9995.0,10000.0,10002.0,155.0,0,0,0,80,75
604900,ASH_COATED_OSMIUM,BUY,5,9996.0,10003.0,7.0,10003.0,10009.0,10002.5,0.0,0,0,0,75,80
605800,ASH_COATED_OSMIUM,SELL,9,10010.0,10003.0,7.0,10005.0,10001.0,10001.0,130.0,0,0,0,80,71
606900,ASH_COATED_OSMIUM,BUY,5,9994.0,10002.5,8.5,10002.0,9989.0,10000.0,0.0,0,0,0,71,76
607100,ASH_COATED_OSMIUM,SELL,5,10004.0,10007.5,-3.5,10003.0,10001.0,9993.0,28.0,0,0,0,76,71
607200,ASH_COATED_OSMIUM,BUY,5,10000.0,9997.0,-3.0,10006.5,9999.5,9999.0,0.0,1,1,1,71,76
607800,ASH_COATED_OSMIUM,BUY,4,10000.0,9996.0,-4.0,10000.5,10001.5,9999.0,0.0,0,0,1,76,80
608200,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.5,-3.5,9997.5,9999.0,9999.0,29.0,1,0,1,80,75
608600,ASH_COATED_OSMIUM,SELL,4,10002.0,9998.5,3.5,10000.0,10000.0,9998.0,24.0,1,0,1,75,71
609000,ASH_COATED_OSMIUM,BUY,5,9991.0,9999.5,8.5,10001.0,9999.0,9997.0,0.0,0,0,0,71,76
609300,ASH_COATED_OSMIUM,BUY,4,9993.0,10001.0,8.0,10000.0,9999.0,9997.0,0.0,0,0,0,76,80
616800,ASH_COATED_OSMIUM,SELL,7,10007.0,10000.0,7.0,10001.0,10000.0,9997.0,87.0,0,0,0,80,73
617800,ASH_COATED_OSMIUM,BUY,5,9994.0,10001.0,7.0,10001.0,10001.0,9997.0,0.0,0,0,0,73,78
618500,ASH_COATED_OSMIUM,BUY,2,9994.0,10001.0,7.0,10001.0,10000.5,9994.0,0.0,0,0,0,78,80
619900,ASH_COATED_OSMIUM,SELL,7,10002.0,10006.5,-4.5,10001.0,10002.5,9994.5,28.0,0,0,1,80,73
620600,ASH_COATED_OSMIUM,SELL,4,10008.0,10000.0,8.0,10001.0,10001.0,9993.0,40.0,0,0,0,73,69
621700,ASH_COATED_OSMIUM,BUY,10,9994.0,10001.0,7.0,10003.5,9999.0,9993.0,0.0,0,0,0,69,79
622300,INTARIAN_PEPPER_ROOT,SELL,4,13629.0,13615.0,14.0,13631.0,13627.5,13642.5,716.0,0,1,0,80,76
624800,INTARIAN_PEPPER_ROOT,SELL,5,13631.0,13624.5,6.5,13625.5,13628.0,13644.5,836.0,0,0,0,76,71
626100,INTARIAN_PEPPER_ROOT,BUY,5,13616.0,13624.0,8.0,13627.0,13624.0,13646.0,0.0,0,0,0,71,76
627100,ASH_COATED_OSMIUM,BUY,1,9997.0,9993.0,-4.0,10008.0,9998.0,9993.0,0.0,1,0,1,79,80
627200,INTARIAN_PEPPER_ROOT,SELL,4,13634.0,13627.5,6.5,13630.0,13634.0,13645.5,676.0,0,0,0,76,72
628300,INTARIAN_PEPPER_ROOT,BUY,7,13624.0,13622.5,-1.5,13631.0,13632.0,13648.5,0.0,0,1,0,72,79
629500,INTARIAN_PEPPER_ROOT,BUY,1,13623.0,13629.5,6.5,13629.0,13634.5,13649.5,0.0,0,0,0,79,80
634100,ASH_COATED_OSMIUM,SELL,8,10006.0,9998.0,8.0,9998.0,9994.0,9998.0,107.0,0,0,0,80,72
634300,ASH_COATED_OSMIUM,BUY,5,9998.0,9993.5,-4.5,9990.0,9994.0,9998.0,0.0,1,1,1,72,77
635900,ASH_COATED_OSMIUM,SELL,3,10004.0,9997.0,7.0,9996.0,9994.0,9988.0,45.0,0,0,0,77,74
639400,ASH_COATED_OSMIUM,BUY,3,9995.0,9989.0,-6.0,9994.5,9991.0,9991.0,0.0,1,1,1,74,77
644300,ASH_COATED_OSMIUM,BUY,3,9993.0,9987.0,-6.0,9991.0,10000.5,10009.0,0.0,1,1,1,77,80
645400,ASH_COATED_OSMIUM,SELL,2,10021.0,9981.0,40.0,9991.0,9997.0,9999.0,60.0,0,0,0,80,78
645700,ASH_COATED_OSMIUM,BUY,2,9984.0,9991.0,7.0,9990.0,9995.5,9996.0,0.0,0,0,0,78,80
645700,INTARIAN_PEPPER_ROOT,SELL,5,13653.0,13638.0,15.0,13646.5,13650.5,13673.0,916.0,0,0,0,80,75
648800,INTARIAN_PEPPER_ROOT,BUY,5,13642.0,13648.5,6.5,13649.5,13653.5,13670.5,0.0,0,0,0,75,80
651000,INTARIAN_PEPPER_ROOT,SELL,6,13657.0,13651.0,6.0,13652.0,13656.0,13671.0,1010.0,0,1,0,80,74
651500,INTARIAN_PEPPER_ROOT,SELL,7,13658.0,13651.5,6.5,13652.5,13656.5,13673.0,1016.0,0,0,0,74,67
652100,INTARIAN_PEPPER_ROOT,BUY,6,13648.0,13646.5,-1.5,13655.0,13659.0,13670.0,0.0,0,0,0,67,73
652600,ASH_COATED_OSMIUM,SELL,8,10005.0,9998.0,7.0,9998.0,9999.0,9995.0,82.0,0,0,0,80,72
653400,ASH_COATED_OSMIUM,BUY,4,9991.0,9998.0,7.0,9998.0,9999.0,9993.0,0.0,0,0,0,72,76
654300,INTARIAN_PEPPER_ROOT,BUY,7,13650.0,13648.5,-1.5,13655.5,13659.5,13674.5,0.0,1,1,0,73,80
654400,INTARIAN_PEPPER_ROOT,SELL,7,13661.0,13654.5,6.5,13655.5,13661.0,13674.5,965.0,0,0,0,80,73
654800,ASH_COATED_OSMIUM,BUY,3,9992.0,9999.0,7.0,9999.0,9999.0,9994.0,0.0,1,0,0,76,79
655100,ASH_COATED_OSMIUM,BUY,1,9997.0,9994.0,-3.0,10001.0,9998.0,9992.0,0.0,1,1,1,79,80
661100,ASH_COATED_OSMIUM,SELL,5,10003.0,10006.0,-3.0,9998.5,9998.0,9988.0,43.0,0,0,1,80,75
661600,ASH_COATED_OSMIUM,BUY,5,9998.0,9995.5,-2.5,10000.0,10007.0,9985.0,0.0,1,1,1,75,80
663700,INTARIAN_PEPPER_ROOT,BUY,5,13657.0,13663.5,6.5,13664.5,13668.5,13683.5,0.0,0,0,0,73,78
665900,INTARIAN_PEPPER_ROOT,BUY,2,13660.0,13666.0,6.0,13665.0,13671.0,13686.0,0.0,0,0,0,78,80
666100,INTARIAN_PEPPER_ROOT,SELL,4,13672.0,13666.0,6.0,13667.0,13671.0,13686.0,579.0,0,0,1,80,76
666500,INTARIAN_PEPPER_ROOT,BUY,4,13662.0,13660.5,-1.5,13667.5,13673.0,13686.5,0.0,0,1,0,76,80
667100,ASH_COATED_OSMIUM,SELL,6,10008.0,10000.0,8.0,9997.0,9991.5,9995.0,54.0,0,0,0,80,74
